Category	term	Term_desc	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006364	rRNA processing	6	8.82352941176471	8.42E-05	EMG1, RPS27, DDX47, RPL14, RPL35A, IMP4	64	138	19462	13.2214673913043	0.0276533968541063	0.0280417697270507	0.027873350689651
GOTERM_BP_DIRECT	GO:0006412	translation	6	8.82352941176471	7.58E-04	MRPL52, RPL41, RPS27, RPL14, RPL35A, MRPL35	64	222	19462	8.21875	0.223127983611506	0.116094735922895	0.115397470241676
GOTERM_BP_DIRECT	GO:0032981	mitochondrial respiratory chain complex I assembly	4	5.88235294117647	0.00122385162709973	NDUFA9, OXA1L, NDUFB5, NDUFS4	64	65	19462	18.7134615384615	0.334882911782281	0.116094735922895	0.115397470241676
GOTERM_BP_DIRECT	GO:0009060	aerobic respiration	4	5.88235294117647	0.00139453136243718	NDUFA9, OXA1L, NDUFB5, NDUFS4	64	68	19462	17.8878676470588	0.371678336447403	0.116094735922895	0.115397470241676
GOTERM_BP_DIRECT	GO:0002181	cytoplasmic translation	4	5.88235294117647	0.00320667580111412	RPL41, RPS27, RPL14, RPL35A	64	91	19462	13.3667582417582	0.656833247756868	0.213564608354201	0.212281938033755
GOTERM_BP_DIRECT	GO:0008380	RNA splicing	5	7.35294117647059	0.00493655442327102	PTBP1, RBM48, DDX47, NSRP1, SF3B1	64	212	19462	7.17202240566038	0.807554745788615	0.273978770491541	0.272333252350451
GOTERM_BP_DIRECT	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	3	4.41176470588235	0.00973955364605778	NDUFA9, NDUFB5, NDUFS4	64	46	19462	19.8322010869565	0.961579675590064	0.463324480591035	0.460541750977875
GOTERM_BP_DIRECT	GO:0042776	mitochondrial ATP synthesis coupled proton transport	3	4.41176470588235	0.0188195112163779	NDUFA9, NDUFB5, NDUFS4	64	65	19462	14.0350961538462	0.998211928593238	0.783362154381732	0.778657276577637
GOTERM_BP_DIRECT	GO:0042274	ribosomal small subunit biogenesis	3	4.41176470588235	0.0239893307781918	EMG1, RPS27, IMP4	64	74	19462	12.328125	0.999692127994937	0.887605238793095	0.882274276397942
GOTERM_BP_DIRECT	GO:0075522	IRES-dependent viral translational initiation	2	2.94117647058823	0.0350459444660335	PTBP1, CSDE1	64	11	19462	55.2897727272727	0.999993070375592	1	0.996987951807229
